trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9965402628278678}",20,0,-29.36398570016979,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.9930924954370359}",20,0,-97.08973953015112,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.989656656415207}",20,0,-38.75037728309285,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.9862327044933592}",35,0,-130.42365830076494,"{0: 24, 1: 1, 2: 7, 3: 2, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.9828205985452511}",20,0,-93.04228206561721,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.9794202975869268}",25,0,-70.63888051623806,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.9760317607762247}",30,0,-244.4022741915681,"{0: 16, 1: 3, 2: 5, 3: 2, 4: 4}",0
8,False,"{'a': 0.5, 'e': 0.9726549474122855}",30,0,-106.4550553173661,"{0: 16, 1: 5, 2: 8, 3: 1, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.969289816935065}",25,0,-182.9867129263752,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
10,False,"{'a': 0.5, 'e': 0.9659363289248456}",20,0,-190.85867207032612,"{0: 12, 1: 0, 2: 2, 3: 3, 4: 3}",0
11,False,"{'a': 0.5, 'e': 0.9625944431017514}",25,0,-143.55442670707976,"{0: 12, 1: 7, 2: 3, 3: 1, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0.9592641193252643}",25,0,-124.12031430128455,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
13,False,"{'a': 0.5, 'e': 0.9559453175937421}",20,0,-27.235526196304743,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.9526379980439373}",25,7,16.906336611583683,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.9493421209505192}",30,0,-28.233548682484994,"{0: 23, 1: 4, 2: 2, 3: 1, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.9460576467255959}",20,0,-131.79131391043714,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.9427845359182395}",20,0,-23.305713591918803,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.9395227492140118}",35,0,-120.02218195551056,"{0: 25, 1: 2, 2: 6, 3: 0, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.9362722474344922}",25,0,-70.40851894108002,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.9330329915368074}",25,0,-178.2833628725829,"{0: 15, 1: 2, 2: 2, 3: 4, 4: 2}",0
21,False,"{'a': 0.5, 'e': 0.9298049426131618}",30,0,-148.16679532391743,"{0: 16, 1: 5, 2: 6, 3: 2, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.9265880618903709}",25,0,-82.28902071678371,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
23,False,"{'a': 0.5, 'e': 0.9233823107293948}",25,0,-22.252595776913022,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.9201876506248751}",25,5,-146.9720136131188,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",1
25,False,"{'a': 0.5, 'e': 0.9170040432046712}",20,0,-148.6524241393187,"{0: 8, 1: 3, 2: 6, 3: 2, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.9138314502294005}",25,0,-23.15317330625708,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
27,False,"{'a': 0.5, 'e': 0.9106698335919784}",20,0,-95.40859973521412,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.9075191553171609}",20,0,-50.53128134860303,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
29,False,"{'a': 0.5, 'e': 0.9043793775610881}",25,11,-68.05053833695501,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 2}",1
30,False,"{'a': 0.5, 'e': 0.9012504626108302}",25,0,-62.923021759883156,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
31,False,"{'a': 0.5, 'e': 0.8981323728839342}",30,0,-118.3348709968463,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
32,False,"{'a': 0.5, 'e': 0.8950250709279725}",30,0,-87.69985960415593,"{0: 19, 1: 2, 2: 8, 3: 1, 4: 0}",0
33,False,"{'a': 0.5, 'e': 0.8919285194200927}",25,0,-143.73848677363424,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
34,False,"{'a': 0.5, 'e': 0.8888426811665702}",35,0,-141.34202224822073,"{0: 24, 1: 3, 2: 5, 3: 1, 4: 2}",0
35,False,"{'a': 0.5, 'e': 0.8857675191023606}",20,0,11.535834011275254,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.8827029962906549}",20,0,-63.582185181365645,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.8796490759224357}",25,0,-76.80046991065512,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
38,False,"{'a': 0.5, 'e': 0.8766057213160351}",20,0,-56.70705032106863,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
39,False,"{'a': 0.5, 'e': 0.8735728959166943}",20,0,-52.17997273574763,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.8705505632961241}",20,0,-91.59278519260263,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
41,False,"{'a': 0.5, 'e': 0.8675386871520679}",25,0,-92.75157968732033,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.8645372313078652}",30,0,-186.98604159371314,"{0: 17, 1: 1, 2: 8, 3: 2, 4: 2}",0
43,False,"{'a': 0.5, 'e': 0.8615461597120172}",20,0,-61.32974186112044,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.8585654364377537}",30,13,-8.265752016055329,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.8555950256826022}",25,0,-86.91365802819257,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
46,False,"{'a': 0.5, 'e': 0.8526348917679567}",20,0,-95.32166009090513,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.8496849991386503}",20,3,-75.91936093970365,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
48,False,"{'a': 0.5, 'e': 0.8467453123625271}",20,0,-65.6107327981712,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.8438157961300179}",20,0,-138.41559428735712,"{0: 11, 1: 4, 2: 1, 3: 2, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.8408964152537145}",25,0,-94.86131763848078,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.8379871346679486}",20,0,-94.5159473303548,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
52,False,"{'a': 0.5, 'e': 0.8350879194283694}",20,0,-141.9955334818985,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
53,False,"{'a': 0.5, 'e': 0.8321987347115245}",25,0,-59.96688386632934,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.8293195458144417}",25,0,-183.91806099083755,"{0: 12, 1: 4, 2: 4, 3: 3, 4: 2}",0
55,False,"{'a': 0.5, 'e': 0.8264503181542117}",20,0,-97.36988082544279,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
56,False,"{'a': 0.5, 'e': 0.8235910172675731}",20,0,-100.15280006782524,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
57,False,"{'a': 0.5, 'e': 0.8207416088104983}",30,7,-42.774881043032586,"{0: 18, 1: 1, 2: 1, 3: 3, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.8179020585577811}",30,0,-134.00792016855814,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
59,False,"{'a': 0.5, 'e': 0.8150723324026253}",30,0,-60.62299423596099,"{0: 22, 1: 0, 2: 8, 3: 0, 4: 0}",0
60,False,"{'a': 0.5, 'e': 0.8122523963562356}",25,0,-156.65380003618208,"{0: 18, 1: 3, 2: 0, 3: 0, 4: 4}",0
61,False,"{'a': 0.5, 'e': 0.8094422165474084}",20,0,-74.40414223513316,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
62,False,"{'a': 0.5, 'e': 0.8066417592221263}",25,0,-17.728508587366363,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.8038509907431515}",30,0,-79.97359715580242,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.8010698775896221}",25,3,-97.47671444897897,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 1}",1
65,False,"{'a': 0.5, 'e': 0.7982983863566498}",20,0,3.7861047636133334,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
66,False,"{'a': 0.5, 'e': 0.7955364837549187}",30,0,-115.44842360033982,"{0: 21, 1: 1, 2: 4, 3: 3, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.7927841366102845}",25,0,-102.9793381497843,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
68,False,"{'a': 0.5, 'e': 0.7900413118633771}",20,0,-47.632807430845034,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.7873079765692034}",30,0,-146.26560534748768,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
70,False,"{'a': 0.5, 'e': 0.7845840978967508}",20,0,-114.82530216920041,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
71,False,"{'a': 0.5, 'e': 0.7818696431285935}",35,0,-158.52449473276366,"{0: 23, 1: 1, 2: 8, 3: 1, 4: 2}",0
72,False,"{'a': 0.5, 'e': 0.7791645796604999}",25,11,-11.8993794703137,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.7764688750010397}",20,0,-103.8873594289709,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
74,False,"{'a': 0.5, 'e': 0.7737824967711949}",30,0,-121.04142320784631,"{0: 23, 1: 0, 2: 4, 3: 0, 4: 3}",0
75,False,"{'a': 0.5, 'e': 0.7711054127039704}",25,0,-179.31847453652276,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
76,False,"{'a': 0.5, 'e': 0.7684375906440062}",25,9,-18.936663313670326,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.7657789985471914}",20,0,-45.15238646007224,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
78,False,"{'a': 0.5, 'e': 0.7631296044802796}",30,0,-144.68562743490133,"{0: 17, 1: 2, 2: 8, 3: 2, 4: 1}",0
79,False,"{'a': 0.5, 'e': 0.7604893766205046}",30,16,16.013094969924488,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.757858283255199}",20,0,-27.313838439384202,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.7552362927814128}",20,0,-82.33793351280828,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.7526233737055336}",25,0,-87.96655009414832,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
83,False,"{'a': 0.5, 'e': 0.7500194946429091}",25,0,-62.81619522933916,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.7474246243174693}",25,0,-101.39286806120943,"{0: 16, 1: 5, 2: 2, 3: 0, 4: 2}",0
85,False,"{'a': 0.5, 'e': 0.7448387315613512}",20,12,-0.3331436826244243,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.7422617853145246}",20,0,-143.7791256687293,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
87,False,"{'a': 0.5, 'e': 0.7396937546244187}",25,0,-85.36096847595485,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.7371346086455506}",30,2,-120.17784127651638,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 2}",1
89,False,"{'a': 0.5, 'e': 0.7345843166391545}",25,0,-126.57594093612518,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
90,False,"{'a': 0.5, 'e': 0.7320428479728127}",25,0,-153.6202578902993,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
91,False,"{'a': 0.5, 'e': 0.7295101721200876}",30,0,-204.7735361738484,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 4}",0
92,False,"{'a': 0.5, 'e': 0.7269862586601553}",25,11,1.091861845963971,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.7244710772774394}",30,0,-60.779249070888156,"{0: 24, 1: 2, 2: 1, 3: 2, 4: 1}",0
94,False,"{'a': 0.5, 'e': 0.721964597761248}",25,0,-83.45798676680333,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
95,False,"{'a': 0.5, 'e': 0.71946679000541}",20,0,-79.69040927046547,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
96,False,"{'a': 0.5, 'e': 0.7169776240079136}",25,7,-58.72274687909302,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
97,False,"{'a': 0.5, 'e': 0.7144970698705465}",25,0,-1.1719179724420703,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.7120250977985358}",20,0,-31.278551204539607,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
99,False,"{'a': 0.5, 'e': 0.7095616781001912}",20,4,1.9811091994620822,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.7071067811865476}",25,0,-135.26997306271932,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
101,False,"{'a': 0.5, 'e': 0.7046603775710097}",25,0,-72.76992536622122,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.7022224378689986}",25,2,-89.91463501743117,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 2}",1
103,False,"{'a': 0.5, 'e': 0.6997929327975979}",30,0,-132.75999543361868,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
104,False,"{'a': 0.5, 'e': 0.6973718331752027}",20,8,-25.742138269525785,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.6949591099211685}",30,0,-85.38402147503987,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
106,False,"{'a': 0.5, 'e': 0.6925547340554623}",25,0,-79.08584880340274,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
107,False,"{'a': 0.5, 'e': 0.6901586766983145}",20,12,-2.383665034138686,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.6877709090698718}",20,13,-18.578333394096564,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.6853914024898516}",20,10,-18.05480077825977,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.6830201283771977}",20,0,-60.547030208446856,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.6806570582497367}",25,9,-16.897753246101097,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.6783021637238359}",30,8,-92.69175152467757,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 2}",1
113,False,"{'a': 0.5, 'e': 0.6759554165140629}",30,17,-62.84784176097714,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 1}",1
114,False,"{'a': 0.5, 'e': 0.6736167884328451}",20,0,-123.12144654957547,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
115,False,"{'a': 0.5, 'e': 0.6712862513901316}",20,0,-116.27257478876197,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
116,False,"{'a': 0.5, 'e': 0.668963777393056}",20,12,-27.729370386836308,"{0: 6, 1: 0, 2: 0, 3: 2, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.6666493385455994}",25,7,-53.34675350894281,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.6643429070482558}",30,0,-66.96767189546968,"{0: 21, 1: 5, 2: 1, 3: 3, 4: 0}",0
119,False,"{'a': 0.5, 'e': 0.6620444551976986}",25,0,-39.504032316079,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
120,False,"{'a': 0.5, 'e': 0.6597539553864471}",25,0,-75.79479284708268,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",1
121,False,"{'a': 0.5, 'e': 0.6574713801025355}",25,12,-33.74634569216568,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.6551967019291817}",20,0,-30.24782120806726,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
123,False,"{'a': 0.5, 'e': 0.6529298935444589}",20,12,-31.555716938604725,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
124,False,"{'a': 0.5, 'e': 0.6506709277209668}",20,0,-19.61373137602119,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
125,False,"{'a': 0.5, 'e': 0.6484197773255048}",25,0,-37.913846821414886,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
126,False,"{'a': 0.5, 'e': 0.6461764153187461}",25,9,-51.10470807657718,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 1}",1
127,False,"{'a': 0.5, 'e': 0.6439408147549127}",25,0,4.68377928248941,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.6417129487814521}",20,12,-23.54869521173888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
129,False,"{'a': 0.5, 'e': 0.6394927906387143}",35,5,-12.068198768819421,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.6372803136596311}",30,0,-63.35766418910775,"{0: 23, 1: 1, 2: 3, 3: 3, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.6350754912693948}",20,8,-51.77163558133956,"{0: 6, 1: 0, 2: 6, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.63287829698514}",25,6,21.77272335913317,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.6306887044156247}",25,8,-37.67062819037917,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
134,False,"{'a': 0.5, 'e': 0.6285066872609142}",20,0,-51.61816829123112,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.626332219312064}",25,1,-79.73702666558545,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 1}",1
136,False,"{'a': 0.5, 'e': 0.6241652744508059}",25,20,9.614530855124485,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.6220058266492344}",35,0,-82.77620317244025,"{0: 24, 1: 6, 2: 4, 3: 0, 4: 1}",0
138,False,"{'a': 0.5, 'e': 0.6198538499694932}",20,0,-15.033086610696715,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.6177093185634646}",25,2,-39.08498241997502,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.6155722066724582}",25,0,-114.20076574702426,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
141,False,"{'a': 0.5, 'e': 0.613442488626902}",20,0,-57.96212025277071,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
142,False,"{'a': 0.5, 'e': 0.6113201388460343}",20,16,6.019107891146579,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.6092051318375956}",25,11,-13.322406979881892,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.6070974421975235}",20,0,-100.0210733138258,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
145,False,"{'a': 0.5, 'e': 0.6049970446096463}",25,0,-130.89748886700332,"{0: 16, 1: 4, 2: 1, 3: 2, 4: 2}",0
146,False,"{'a': 0.5, 'e': 0.6029039138453802}",20,14,-7.668939900572683,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.6008180247634254}",20,0,-9.751789478073894,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.5987393523094643}",20,7,-18.21593650104166,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.596667871515861}",25,0,-75.97838775442511,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
150,False,"{'a': 0.5, 'e': 0.5946035575013605}",20,4,-21.473815364838355,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.5925463854707911}",30,0,-7.814319947752544,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
152,False,"{'a': 0.5, 'e': 0.5904963307147651}",25,0,-3.841920374869495,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
153,False,"{'a': 0.5, 'e': 0.5884533686093837}",25,0,-62.9422575212104,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
154,False,"{'a': 0.5, 'e': 0.5864174746159394}",25,0,-58.02501807131823,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
155,False,"{'a': 0.5, 'e': 0.5843886242806228}",20,0,-3.8720849297181057,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
156,False,"{'a': 0.5, 'e': 0.5823667932342279}",20,2,-146.6018116355831,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 3}",1
157,False,"{'a': 0.5, 'e': 0.5803519571918601}",20,12,-40.082064718509955,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
158,False,"{'a': 0.5, 'e': 0.5783440919526437}",20,13,4.279037453442147,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.5763431733994321}",25,0,-1.8455103022493198,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
160,False,"{'a': 0.5, 'e': 0.5743491774985174}",30,0,-35.91055617962858,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
161,False,"{'a': 0.5, 'e': 0.5723620802993423}",30,13,-137.7396177103683,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 4}",1
162,False,"{'a': 0.5, 'e': 0.5703818579342118}",30,4,-49.52298343290819,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 2}",1
163,False,"{'a': 0.5, 'e': 0.568408486618007}",35,21,-3.8723848441043063,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.5664419426478993}",25,0,-60.49815886835378,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
165,False,"{'a': 0.5, 'e': 0.5644822024030656}",20,7,-75.8496212819126,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
166,False,"{'a': 0.5, 'e': 0.5625292423444047}",20,0,-10.241435257254093,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
167,False,"{'a': 0.5, 'e': 0.5605830390142544}",25,0,-75.78167476596934,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
168,False,"{'a': 0.5, 'e': 0.55864356903611}",25,0,-154.46359504409065,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
169,False,"{'a': 0.5, 'e': 0.5567108091143432}",20,0,-25.689997965503704,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
170,False,"{'a': 0.5, 'e': 0.5547847360339225}",25,0,-53.04505157835687,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
171,False,"{'a': 0.5, 'e': 0.5528653266601344}",20,12,-47.93693988878768,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
172,False,"{'a': 0.5, 'e': 0.5509525579383053}",20,0,-116.77269327393122,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
173,False,"{'a': 0.5, 'e': 0.5490464068935249}",20,6,-42.66227461989674,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.5471468506303697}",20,11,-40.21720777891663,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
175,False,"{'a': 0.5, 'e': 0.5452538663326288}",20,2,-29.522272805680576,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.543367431263029}",25,0,-84.83157782311747,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.5414875227629624}",25,0,-39.68119302752759,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
178,False,"{'a': 0.5, 'e': 0.5396141182522136}",20,7,-50.815234413514304,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
179,False,"{'a': 0.5, 'e': 0.5377471952286891}",25,15,-26.902926158440984,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
180,False,"{'a': 0.5, 'e': 0.5358867312681466}",30,0,-28.62681938164464,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
181,False,"{'a': 0.5, 'e': 0.5340327040239258}",30,10,-44.15580677477482,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
182,False,"{'a': 0.5, 'e': 0.5321850912266799}",35,18,-47.309519817753696,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
183,False,"{'a': 0.5, 'e': 0.5303438706841085}",25,16,-50.76734616562524,"{0: 5, 1: 0, 2: 2, 3: 2, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.5285090202806901}",20,0,-107.09587012940942,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
